source_id,display_name,type,mean_citedness_2yr,works_count,h_index
S132320204,Research in Developmental Disabilities,journal,3.0455486542443064,,158
S132336575,Journal of Great Lakes Research,journal,1.966824644549763,,127
S132362803,Computational Statistics & Data Analysis,journal,1.261127596439169,,177
S13240397,Australasian Psychiatry,journal,0.8603839441535777,,66
S132538424,Journal of Magnetic Resonance Imaging,journal,2.2715404699738904,,218
S13265631,Archives of Clinical Neuropsychology,journal,0.6850180505415162,,151
S132751470,Journal of Neuroscience Methods,journal,2.7335581787521077,,230
S132839637,Journal of the American Medical Directors Association,journal,1.9132616487455196,,176
S132976789,Early Years Journal of International Research and Development,journal,1.0210526315789474,,59
S133144118,Developmental Neuropsychology,journal,1.1538461538461537,,139
S133181607,American Journal of Medical Quality,journal,0.44970414201183434,,76
S133322011,Psychotherapy,journal,1.4157303370786516,,139
S133489141,International Journal of Inclusive Education,journal,1.210144927536232,,106
S1336409049,eLife,journal,1.7305150976909414,,323
S133768115,Robotics and Autonomous Systems,journal,4.095070422535211,,177
S133770025,River Research and Applications,journal,1.9530201342281879,,117
S133786690,Journal of Aging and Health,journal,1.6588235294117648,,120
S133853345,Energy Efficiency,journal,3.565693430656934,,74
S133884896,Child and Adolescent Psychiatry and Mental Health,journal,4.4605263157894735,,90
S13389975,International Journal of Epidemiology,journal,4.4765342960288805,,331
S133907260,Basic Research in Cardiology,journal,8.78888888888889,,136
S133913429,Small Group Research,journal,1.9008264462809918,,116
S133942674,Tetrahedron Letters,journal,1.3112767940354146,,235
S134094273,Human Resource Management,journal,6.015822784810126,,174
S13410216,European Journal of Cancer Supplements,journal,0.0,,45
S1342386,Electrochemistry Communications,journal,4.5376884422110555,,225
S134406477,Health Expectations,journal,3.1376673040152965,,132
S134433296,Genes Brain & Behavior,journal,2.1339285714285716,,123
S134475343,Archives of Environmental Contamination and Toxicology,journal,2.392638036809816,,158
S134535697,BMC Pediatrics,journal,2.2864355435880177,,136
S134644764,Journal of Agricultural and Food Chemistry,journal,6.167888356357485,,417
S134668137,Nucleic Acids Research,journal,15.782324058919803,,881
S134700381,American Journal on Addictions,journal,0.8731563421828908,,110
S134773490,Journal of Neurology Neurosurgery & Psychiatry,journal,6.455919395465995,,338
S134936136,Drug and Alcohol Review,journal,2.312274368231047,,111
S135026488,Psicothema,journal,3.9186046511627906,,78
S13506822,Psycho-Oncology,journal,2.501381215469613,,203
S135158421,European Journal of Political Research,journal,3.503267973856209,,181
S135204980,Advanced Functional Materials,journal,14.802221246156742,,479
S135407459,i-Perception,journal,1.034013605442177,,55
S135453612,International Journal of Clinical and Health Psychology,journal,4.232142857142857,,66
S135560524,BMC Medicine,journal,7.351153039832285,,261
S13566964,The Journal of Nervous and Mental Disease,journal,2.442857142857143,,277
S135713760,Global Networks,journal,1.8450704225352113,,107
S135831435,Journal of Counseling Psychology,journal,1.5606060606060606,,247
S135837084,Journal of Neurochemistry,journal,3.954063604240283,,350
S135873401,Teaching in Higher Education,journal,2.8915254237288135,,129
S135898356,Journal of Pain and Symptom Management,journal,0.9368811881188119,,214
S135934248,Medical Teacher,journal,3.9976190476190476,,199
S136144828,Zeitschrift für Kardiologie,journal,0.0,,49
S136368880,Journal of Psychopharmacology,journal,4.162907268170426,,169
S136529485,Behavioral Ecology and Sociobiology,journal,1.6994535519125684,,213
S136578784,British Journal of Sports Medicine,journal,6.012121212121212,,311
S136622136,European Journal of Special Needs Education,journal,2.0714285714285716,,82
S136710263,Environmental Toxicology and Chemistry,journal,4.233540372670808,,232
S136773539,Developing World Bioethics,journal,0.9836065573770492,,50
S136778369,Sociology of Religion,journal,1.930232558139535,,107
S136896044,Environment and Behavior,journal,2.4835164835164836,,211
S13698240,Arthritis Care & Research,journal,2.8864353312302837,,228
S137215245,Journal of Integrative Neuroscience,journal,3.771698113207547,,53
S137372873,International Journal of Cosmetic Science,journal,2.1827242524916945,,96
S137373642,Child Psychiatry & Human Development,journal,2.1882352941176473,,106
S137419829,Journal of Neuroimmunology,journal,2.0984182776801408,,192
S137467724,Integrative Psychological and Behavioral Science,journal,2.1019417475728157,,61
S137468011,Journal of Vision,journal,0.4152812168376371,,178
S137478622,Behavior Research Methods,journal,3.996287128712871,,200
S137656717,Water Practice & Technology,journal,3.165457184325109,,41
S137670264,Biochemical Society Transactions,journal,5.963680387409201,,217
S137773608,Nature,journal,18.233607259030986,,1850
S137832324,Journal of Advanced Nursing,journal,3.661378555798687,,263
S137905309,Nature Genetics,journal,17.57210179076343,,789
S137979523,Ionics,journal,3.656716417910448,,92
S137994755,Sports Medicine,journal,8.090277777777779,,317
S138039823,Journal of Tropical Pediatrics,journal,1.024390243902439,,82
S138151673,Journal of Biogeography,journal,2.2613636363636362,,228
S138169916,Journal of Evolutionary Biology,journal,2.557894736842105,,182
S138209933,International Journal of Osteoarchaeology,journal,0.8113207547169812,,91
S13823553,European Journal of Personality,journal,3.02,,154
S138235560,Social Psychological and Personality Science,journal,3.2598039215686274,,127
S138241747,Clinical Drug Investigation,journal,2.573170731707317,,81
S138445932,Journal of the North Atlantic,journal,0.3333333333333333,,23
S138530117,Materials Research Bulletin,journal,5.937115516062884,,187
S138679565,Psychonomic Bulletin & Review,journal,2.9515828677839853,,233
S138681734,Nonlinear Dynamics,journal,6.272948164146868,,172
S138759888,Journal of The Electrochemical Society,journal,3.649966375252186,,421
S138959710,Computer Methods and Programs in Biomedicine,journal,5.52858261550509,,183
S139075330,QJM,journal,0.44287833827893175,,191
S139212996,Clinical Chemistry,journal,1.3419773095623988,,323
S13921844,Journal of Scholarly Publishing,journal,0.753968253968254,,30
S139283865,Trends in Genetics,journal,6.823056300268097,,333
S139338987,Environmental Research Letters,journal,4.449664429530201,,263
S13948593,AlterNative An International Journal of Indigenous Peoples,journal,1.1458333333333333,,46
S139566883,Nurse Education in Practice,journal,4.692896174863388,,105
S13978405,The Medical Journal of Australia,journal,2.9509918319719954,,261
S139930977,Journal of Artificial Intelligence Research,journal,4.172727272727273,,154
S140251998,Journal of Biological Chemistry,journal,1.7351925630810092,,783
S140349950,Seminars in Arthritis and Rheumatism,journal,3.289230769230769,,177
S140531128,Child Care Health and Development,journal,1.9023354564755839,,132
S140569963,Marquette law review,journal,0.018867924528301886,,25
S140592201,Brain and Cognition,journal,2.527918781725888,,187
S140751389,Language Learning Journal,journal,2.3666666666666667,,66
S140755874,Alzheimer s Research & Therapy,journal,9.068965517241379,,147
S140831787,International Journal of Offender Therapy and Comparative Criminology,journal,1.723756906077348,,96
S140848990,Pain,journal,4.598343685300207,,401
S141047287,Journal of Psychiatry and Neuroscience,journal,14.889908256880734,,121
S14109371,Injury,journal,1.9623287671232876,,195
S141152059,Annals of Biomedical Engineering,journal,2.479591836734694,,194
S141184754,Economic Modelling,journal,3.7322175732217575,,162
S141527467,Work & Stress,journal,5.473684210526316,,154
S141683002,Political Psychology,journal,2.3502824858757063,,180
S141808269,Remote Sensing of Environment,journal,10.803584764749813,,456
S141855577,Academic Pediatrics,journal,1.1527093596059113,,104
S142055198,European Journal of Cancer Care,journal,0.7401960784313726,,103
S142211178,Breast Cancer Research and Treatment,journal,3.2449941107184923,,221
S142259175,Assessment & Evaluation in Higher Education,journal,8.703071672354948,,155
S142279999,Progress in Neuro-Psychopharmacology and Biological Psychiatry,journal,3.4892412231030576,,188
S142305363,Computer Physics Communications,journal,3.3812206572769954,,299
S142541038,Expert Opinion on Drug Discovery,journal,6.613382899628252,,113
S142952003,Journal of Neurophysiology,journal,2.6333333333333333,,434
S142990027,Journal of Marketing,journal,6.627777777777778,,529
S143044361,Journal of Motor Behavior,journal,0.974025974025974,,133
S143149996,Nervenheilkunde,journal,0.17416829745596868,,21
S143381477,Environment International,journal,10.634834240475012,,333
S143585532,BMC Medical Genetics,journal,0.0,,94
S143604795,Journal of Electroanalytical Chemistry,journal,4.174384236453202,,204
S143668711,Administrative Science Quarterly,journal,4.160493827160494,,474
S143721676,The Journal of Experimental Education,journal,1.9047619047619047,,120
S143744428,European Journal of Pain,journal,2.813708260105448,,162
S143899192,Behavioural and Cognitive Psychotherapy,journal,1.4190476190476191,,102
S143903698,Journal of the History of the Behavioral Sciences,journal,0.20512820512820512,,86
S144076420,New Genetics and Society,journal,2.3666666666666667,,54
S144105592,Schizophrenia Research,journal,2.919387755102041,,241
S144187503,BMC Medical Education,journal,4.62070320172854,,163
S144257178,Music Perception An Interdisciplinary Journal,journal,2.1149425287356323,,120
S144363146,The Information Society,journal,4.03125,,117
S144449874,Animal Welfare,journal,2.4329896907216493,,102
S144578311,Pediatric Pulmonology,journal,1.6985294117647058,,148
S144584743,Cognitive and Behavioral Neurology,journal,0.6349206349206349,,65
S144688638,Journal of Cardiovascular Magnetic Resonance,journal,0.6343645173313455,,139
S144804090,Northeastern Naturalist,journal,0.9065934065934066,,48
S145023809,Journal of Clinical Neuroscience,journal,1.6110372340425532,,124
S145089992,Journal of Hazardous Materials,journal,10.038449801647849,,428
S145148825,Advances in child development and behavior,book series,0.8705882352941177,,87
S145244763,Current Opinion in Ophthalmology,journal,3.419191919191919,,123
S145429826,Journal of Consumer Research,journal,7.502732240437158,,391
S14544163,Medicine & Science in Sports & Exercise,journal,0.4794123332688962,,362
S145459003,International Journal of Testing,journal,2.5641025641025643,,53
S145476921,ACS Nano,journal,16.53678756476684,,564
S145569942,Gastric Cancer,journal,5.618181818181818,,127
S145707319,Journal of Communication Disorders,journal,1.4655172413793103,,115
S145784349,TESOL Journal,journal,2.3265993265993266,,58
S145806103,Cornea,journal,2.0465994962216625,,165
S145930022,Early Child Development and Care,journal,1.7,,88
S146146975,Indian Journal of Agronomy,journal,0.837037037037037,,31
S146239864,Assessing Writing,journal,4.040358744394619,,75
S146294059,Geburtshilfe und Frauenheilkunde,journal,0.3226711560044893,,56
S146304353,Journal of the Medical Library Association JMLA,journal,1.018987341772152,,75
S146329739,Canadian Journal of Zoology,journal,0.7924528301886793,,188
S146344,Journal of Marriage and the Family,journal,3.036544850498339,,304
S146364893,Frontiers in Human Neuroscience,journal,3.3257030739045126,,222
S146447972,Journal of Semantics,journal,1.1428571428571428,,99
S146984626,Social and Personality Psychology Compass,journal,2.7806691449814127,,151
S147026946,South African Medical Journal,journal,0.6829971181556196,,67
S147155939,Augmentative and Alternative Communication,journal,3.24,,95
S147352759,Educational Research,journal,3.5,,98
S147444837,The Journal of the American Board of Family Medicine,journal,1.9615384615384615,,113
S147670119,Psychological Reports,journal,1.5482456140350878,,161
S147691530,Parkinsonism & Related Disorders,journal,1.5991356023770935,,155
S147691735,Philosophy of Science,journal,0.935374149659864,,164
S147866836,Ethology,journal,0.9788732394366197,,128
S148039198,Research in Learning Technology,journal,3.3076923076923075,,70
S148049300,Sexuality Research and Social Policy,journal,2.1961620469083156,,79
S148068116,Evolution and Human Behavior,journal,2.057046979865772,,168
S148071443,Field Crops Research,journal,7.487247141600704,,248
S148277943,SAGE Open,journal,2.9775228283774293,,120
S148368070,International Journal of Selection and Assessment,journal,2.7960526315789473,,84
S148418319,CNS & Neurological Disorders - Drug Targets,journal,2.066666666666667,,115
S148436525,College Teaching,journal,0.6790123456790124,,84
S148561398,Scientometrics,journal,4.188657407407407,,198
S148599315,International Journal of Hospitality Management,journal,7.742995169082126,,245
S148639273,International Journal of Clinical and Experimental Hypnosis,journal,1.4050632911392404,,82
S148653594,Journal of Psycholinguistic Research,journal,1.4817813765182186,,114
S148726610,Journal of Aerosol Medicine and Pulmonary Drug Delivery,journal,2.1523809523809523,,73
S14881475,Science and Engineering Ethics,journal,4.671052631578948,,108
S148909191,Marketing Letters,journal,2.0081967213114753,,119
S149156103,International Clinical Psychopharmacology,journal,3.1944444444444446,,129
S149305196,Journal of Hydrodynamics,journal,3.6576576576576576,,67
S149476849,Leukemia,journal,6.4612970711297075,,258
S149534432,Narrative Inquiry,journal,1.0408163265306123,,71
